"Ticker","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"BBT","Pro Portfolio Proof I: 'Safer' Contrarian Picks From David Dreman https://t.co/iF5iRUgC1Q $ABBV $BBT $BGFV $CSCO $LYB $M $MET $MPC $NRZ",FALSE,0,NA,"2017-03-26 23:00:37",FALSE,NA,846134824263827456,NA,"<a href=""http://seekingalpha.com"" rel=""nofollow"">Seeking Alpha</a>","SEEKINGALPHA_FS",0,FALSE,FALSE,NA,NA
"BBT","Pro Portfolio Proof I: 'Safer' Contrarian Picks From David Dreman https://t.co/tjGPHFc1jA $ABBV $BBT $BGFV $CSCO $LYB $M $MET $MPC $NRZ",FALSE,1,NA,"2017-03-26 23:00:36",FALSE,NA,846134822187675648,NA,"<a href=""http://seekingalpha.com"" rel=""nofollow"">Seeking Alpha</a>","SeekingAlpha",1,FALSE,FALSE,NA,NA
"BBT","#Stocks #Trading Journal Update $USB $JPM $HBAN $KEY $FITB $STI $BBT $PNC after tradingsafely1 SHORT Call 6 Mar &gt;… https://t.co/Wqqtpbue1X…",FALSE,0,NA,"2017-03-26 21:23:12",FALSE,NA,846110308129230848,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","TradingintheZen",0,FALSE,FALSE,NA,NA
"BBT","#Stocks #Trading Journal Update $USB $JPM $HBAN $KEY $FITB $STI $BBT $PNC after @tradingsafely1 SHORT Call 6 Mar &gt;… https://t.co/4YupP61HeX",FALSE,0,NA,"2017-03-26 21:20:25",TRUE,NA,846109610964602880,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","pbrat40plus",0,FALSE,FALSE,NA,NA
"BBT","#Stocks #Trading Journal Update $USB $JPM $HBAN $KEY $FITB $STI $BBT $PNC after @tradingsafely1 SHORT Call 6 Mar &gt;… https://t.co/WqWG0ANrCh",FALSE,0,NA,"2017-03-26 21:20:22",TRUE,NA,846109595701596160,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","investingbuddy",0,FALSE,FALSE,NA,NA
"BBT","#Stocks #Trading Journal Update $USB $JPM $HBAN $KEY $FITB $STI $BBT $PNC after @tradingsafely1 SHORT Call 6 Mar &gt;… https://t.co/Ca6TgqtSoG",FALSE,0,NA,"2017-03-26 21:20:22",TRUE,NA,846109594762072064,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","StocksSocial1",0,FALSE,FALSE,NA,NA
"BBT","#Stocks #Trading Journal Update $USB $JPM $HBAN $KEY $FITB $STI $BBT $PNC after @tradingsafely1 SHORT Call 6 Mar &gt;… https://t.co/xwXZLq15vM",FALSE,0,NA,"2017-03-26 21:20:21",TRUE,NA,846109593558286336,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","uk_stocktweets",0,FALSE,FALSE,NA,NA
"BBT","#Stocks #Trading Journal Update $USB $JPM $HBAN $KEY $FITB $STI $BBT $PNC after @tradingsafely1 SHORT Call 6 Mar &gt;… https://t.co/7AEP7yhH1N",FALSE,0,NA,"2017-03-26 21:20:21",TRUE,NA,846109593201790976,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Futures_Buddy",0,FALSE,FALSE,NA,NA
"BBT","#Stocks #Trading Journal Update $USB $JPM $HBAN $KEY $FITB $STI $BBT $PNC after @tradingsafely1 SHORT Call 6 Mar &gt;… https://t.co/JGgfRrzIt9",FALSE,0,NA,"2017-03-26 21:20:21",TRUE,NA,846109592912310272,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Options_Buddy",0,FALSE,FALSE,NA,NA
"BBT","RT @LucidTrend: Panic Selling in Russell 1000 :

$FSLR, $ZION, $PNC, $GWR, $CPB, $CFG, $BBT 

Get to know when to go long on them

https://…",FALSE,0,NA,"2017-03-26 17:19:22",FALSE,NA,846048945369485312,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sunnyraje86",1,TRUE,FALSE,NA,NA
"BBT","Panic Selling in Russell 1000 :

$FSLR, $ZION, $PNC, $GWR, $CPB, $CFG, $BBT 

Get to know when to go long on them… https://t.co/PwyrFnlRdo",FALSE,0,NA,"2017-03-26 16:03:48",TRUE,NA,846029928965525504,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LucidTrend",1,FALSE,FALSE,NA,NA
"BBT","#Stocks #Trading Journal Update $USB $JPM $HBAN $KEY $FITB $STI $BBT $PNC after @tradingsafely1 SHORT Call 6 Mar &gt;… https://t.co/Tp90HxtujB",FALSE,1,NA,"2017-03-26 03:05:07",TRUE,NA,845833967022620672,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","mytradingbuddy",0,FALSE,FALSE,NA,NA
"BDX","6 Option Moves To Boost My Investment Income $BDX $JNJ $V $LOW $VIX #optionstrategy https://t.co/eUMz4hKo05 https://t.co/bFKLvONtuB",FALSE,0,NA,"2017-03-26 18:30:18",FALSE,NA,846066798722236416,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","JC_PIP",0,FALSE,FALSE,NA,NA
"BDX","8 Option Moves To Boost My Investment #Income #optionstrategy $LOW $V $MKC $BDX $NKE $VFC https://t.co/yiASgGriQU https://t.co/iYfdIYRAKV",FALSE,0,NA,"2017-03-26 12:45:08",FALSE,NA,845979935638478848,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","JC_PIP",0,FALSE,FALSE,NA,NA
"BDX","Closing Puts and Trying New Strategies #investing #optionstrategy $SYK $BDX $MDT $O $SBUX https://t.co/XszYolKDxC https://t.co/A3TAG1tYqL",FALSE,0,NA,"2017-03-26 12:00:20",FALSE,NA,845968657746460672,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","JC_PIP",0,FALSE,FALSE,NA,NA
"BDX","5 Options Move to Boost My #Investment #Income #optionstrategy $HAL $VFC $BDX $SYK $MKC https://t.co/7wRGVPpaLt https://t.co/gh6xoaBWZo",FALSE,0,NA,"2017-03-26 11:00:17",FALSE,NA,845953548911304704,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","JC_PIP",0,FALSE,FALSE,NA,NA
"BBBY","Check out $BBBY on ChartMill at https://t.co/oQ92lhEY1U  #MilfieClub #TAG https://t.co/TTHU7Iz5Kz",FALSE,0,NA,"2017-03-26 23:54:56",FALSE,NA,846148496734478336,NA,"<a href=""http://www.chartmill.com"" rel=""nofollow"">www.chartmill.com</a>","ChartMill",0,FALSE,FALSE,NA,NA
"BBBY","RT @ChartMill: More information about $BBBY on https://t.co/FalvMGQxet #Pussy #tech https://t.co/glgwcJKJgT",FALSE,0,NA,"2017-03-26 23:06:26",FALSE,NA,846136289502081024,NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","CraigReids",1,TRUE,FALSE,NA,NA
"BBBY","More information about $BBBY on https://t.co/FalvMGQxet #Pussy #tech https://t.co/glgwcJKJgT",FALSE,1,NA,"2017-03-26 23:04:57",FALSE,NA,846135914199994368,NA,"<a href=""http://www.chartmill.com"" rel=""nofollow"">www.chartmill.com</a>","ChartMill",1,FALSE,FALSE,NA,NA
"BBBY","We calculated 21-day Expected Return of $BBBY for you: -5.07% https://t.co/SJEOaiTeyF",FALSE,0,NA,"2017-03-26 22:56:02",FALSE,NA,846133671014912000,NA,"<a href=""https://unicornbay.com"" rel=""nofollow"">Unicorn1MinuteApp</a>","1MinuteStock",0,FALSE,FALSE,NA,NA
"BBBY","https://t.co/VHriW86Wpf // 7/31/16 Stock Market Stock Chart Technical... // $BBBY #trading #investing #stocks https://t.co/ZBmPBC8kwe",FALSE,0,NA,"2017-03-26 22:30:05",FALSE,NA,846127140324098048,NA,"<a href=""http://stockstream.tv/"" rel=""nofollow"">StockStreamTv</a>","stockstreamtv",0,FALSE,FALSE,NA,NA
"BBBY","$BBBY red Friday! Scan found 3 <ed><U+00A0><U+00BD><ed><U+00B0><U+00BB>  signals like harami. Sup/Res @ 38.95 &amp; 39.83. Time to short? https://t.co/FFGeDTEuic",FALSE,0,NA,"2017-03-26 22:21:00",FALSE,NA,846124854306844672,NA,"<a href=""https://scan.alpaca.ai/"" rel=""nofollow"">AlpacaScan</a>","AlpacaAlerts",0,FALSE,FALSE,NA,NA
"BBBY","Not sure what to do with $BBBY? Explore our #fundamental pros and cons.  https://t.co/4BhbAMJOnm",FALSE,0,NA,"2017-03-26 22:17:02",FALSE,NA,846123856880455680,NA,"<a href=""https://unicornbay.com"" rel=""nofollow"">Unicorn1MinuteApp</a>","1MinuteStock",0,FALSE,FALSE,NA,NA
"BBBY","What's up with $BBBY? Find out more at https://t.co/o4r3rv7Jbi #Hublot #ItsAStickUp",FALSE,0,NA,"2017-03-26 22:06:54",FALSE,NA,846121308144517120,NA,"<a href=""http://www.chartmill.com"" rel=""nofollow"">www.chartmill.com</a>","ChartMill",0,FALSE,FALSE,NA,NA
"BBBY","We calculated 63-day Expected Return of $BBBY for you: -15.23% https://t.co/SJEOaiTeyF",FALSE,0,NA,"2017-03-26 22:02:04",FALSE,NA,846120091326595072,NA,"<a href=""https://unicornbay.com"" rel=""nofollow"">Unicorn1MinuteApp</a>","1MinuteStock",0,FALSE,FALSE,NA,NA
"BBBY","Wondering about risks of $BBBY? The 63-day volatility is 13.49% https://t.co/HhWqFlXObX",FALSE,0,NA,"2017-03-26 21:46:02",FALSE,NA,846116054560575488,NA,"<a href=""https://unicornbay.com"" rel=""nofollow"">Unicorn1MinuteApp</a>","1MinuteStock",0,FALSE,FALSE,NA,NA
"BBBY","Check out $BBBY on ChartMill at https://t.co/pTbgZnBQwD  #Fortis #IWD2017 https://t.co/Y7kzKsmRM1",FALSE,0,NA,"2017-03-26 20:08:56",FALSE,NA,846091621338832896,NA,"<a href=""http://www.chartmill.com"" rel=""nofollow"">www.chartmill.com</a>","ChartMill",0,FALSE,FALSE,NA,NA
"BBBY","What's up with $BBBY? Find out more at https://t.co/9R5Y4IZmiR #airline #Skipper",FALSE,0,NA,"2017-03-26 19:55:54",FALSE,NA,846088341242220544,NA,"<a href=""http://www.chartmill.com"" rel=""nofollow"">www.chartmill.com</a>","ChartMill",0,FALSE,FALSE,NA,NA
"BBBY","#SwingTradeAlert Recent $BBBY technical alerts: NR7 plus 4 more alerts... https://t.co/QVwPKzE7YP via <U+2192> https://t.co/3vJdaf0nJa",FALSE,0,NA,"2017-03-26 19:53:09",FALSE,NA,846087646040416256,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","AlertTrade",0,FALSE,FALSE,NA,NA
"BBBY","#SwingTradeAlert Recent $BBBY technical alerts: NR7 plus 4 more alerts... https://t.co/NoyM0H2z7e via <U+2192> https://t.co/3r8m9sNb0M",FALSE,0,NA,"2017-03-26 19:53:08",FALSE,NA,846087645117624320,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","PennyStocksMomo",0,FALSE,FALSE,NA,NA
"BBBY","Recent $BBBY technical alerts: NR7 plus 4 more alerts... https://t.co/F3nLCExZH0",FALSE,0,NA,"2017-03-26 19:52:06",FALSE,NA,846087382566932480,NA,"<a href=""http://swingtradebot.com/"" rel=""nofollow"">SwingTradeBotDotCom</a>","SwingTradeBot",0,FALSE,FALSE,NA,NA
"BBBY","New Dividend Stock #3 Bed Bath &amp; Beyond Inc $BBBY Click here for the #report https://t.co/6U0spz22If",FALSE,0,NA,"2017-03-26 16:38:03",FALSE,NA,846038548818137088,NA,"<a href=""http://www.tweetjukebox.com"" rel=""nofollow"">Tweet Jukebox</a>","zenect",0,FALSE,FALSE,NA,NA
"BBBY","RT @charliebilello: Returns, Last 10 Years...
$AMZN: +2044%
$WMT: +85%
$BBY: +15%
$TGT: +8%
$BBBY: -6%
$M: -24%
$KSS: -39%
$SPLS: -57%
$JCP…",FALSE,0,NA,"2017-03-26 14:29:28",FALSE,NA,846006189536133120,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MadhurMukhi",269,TRUE,FALSE,NA,NA
"BBBY","https://t.co/8fLgSU2DN3 Want Huge Trading Profits? Try this trading teacher extraordinaire! $RMTI $BBBY $ACN $CNAT",FALSE,0,NA,"2017-03-26 08:39:06",FALSE,NA,845918019159113728,NA,"<a href=""https://www.smqueue.com/"" rel=""nofollow"">smqueue</a>","TraderSupreme",0,FALSE,FALSE,NA,NA
"BBBY","Wondering about #sentiment indicator for $BBBY? The Short Ratio is 5.76% https://t.co/FVTiLN9Zhp",FALSE,0,NA,"2017-03-26 07:22:02",FALSE,NA,845898625150537728,NA,"<a href=""https://unicornbay.com"" rel=""nofollow"">Unicorn1MinuteApp</a>","1MinuteStock",0,FALSE,FALSE,NA,NA
"BBBY","Shareholder Yield: A Better Approach to Dividend Investing by Mebane Faber: https://t.co/k7kV33PIxb $HD $TGT $WMT $BBBY $KSS",FALSE,1,NA,"2017-03-26 05:18:56",FALSE,NA,845867644544692224,NA,"<a href=""https://profectussystems.autotradenow.com/"" rel=""nofollow"">InvestingBooks app</a>","Investing_Books",0,FALSE,FALSE,NA,NA
"BRKB","Learn From Warren Buffett's Diversification https://t.co/hqejFZv57q $BRK.A $BRK.B https://t.co/rttW2Ohjx3",FALSE,0,NA,"2017-03-26 23:04:36",FALSE,NA,846135826501140480,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","roostdenver",0,FALSE,FALSE,NA,NA
"BRKB","Learn From Warren Buffett's Diversification $BRK.A $BRK.B https://t.co/4xVGuYgcXU #Investing #Stocks https://t.co/8DyOL91eT8",FALSE,1,NA,"2017-03-26 21:22:39",FALSE,NA,846110173206765568,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","AlertTrade",0,FALSE,FALSE,NA,NA
"BRKB","Learn From Warren Buffett's Diversification $BRK.A $BRK.B https://t.co/a2r2Bp0z4P #Investing #Stocks https://t.co/26ULoJs0WZ",FALSE,0,NA,"2017-03-26 21:22:39",FALSE,NA,846110171986210816,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","PennyStocksMomo",0,FALSE,FALSE,NA,NA
"BRKB","Learn From Warren Buffett's Diversification https://t.co/imDXqtVT3N $BRK.A $BRK.B",FALSE,0,NA,"2017-03-26 21:22:24",FALSE,NA,846110106903302144,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","sarvarbhat",0,FALSE,FALSE,NA,NA
"BRKB","RT @SeekingAlpha: Learn From Warren Buffett's Diversification https://t.co/jJvspVOyjA $BRK.A $BRK.B",FALSE,0,NA,"2017-03-26 21:19:08",FALSE,NA,846109288351313920,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GrowYourNoggin",2,TRUE,FALSE,NA,NA
"BRKB","$BRK.A $BRK.B:

Learn From Warren Buffett’s Diversification:

https://t.co/MBXDxCKZCl",FALSE,0,NA,"2017-03-26 21:19:03",FALSE,NA,846109265358024704,NA,"<a href=""http://www.stocknewswires.com"" rel=""nofollow"">StockNewsWires</a>","StockNewsWires",0,FALSE,FALSE,NA,NA
"BRKB","Learn From Warren Buffett's Diversification https://t.co/OHAxPOMu9m $BRK.A $BRK.B",FALSE,0,NA,"2017-03-26 21:17:09",FALSE,NA,846108786595000320,NA,"<a href=""http://seekingalpha.com"" rel=""nofollow"">Seeking Alpha</a>","SEEKINGALPHA_FS",0,FALSE,FALSE,NA,NA
"BRKB","Learn From Warren Buffett's Diversification https://t.co/jJvspVOyjA $BRK.A $BRK.B",FALSE,7,NA,"2017-03-26 21:17:08",FALSE,NA,846108784409772032,NA,"<a href=""http://seekingalpha.com"" rel=""nofollow"">Seeking Alpha</a>","SeekingAlpha",2,FALSE,FALSE,NA,NA
"BRKB","A Look Back At Warren Buffett's 5-Year IBM Prediction https://t.co/jRKU0DL70x $BRK.A $BRK.B $IBM",FALSE,0,NA,"2017-03-26 18:39:23",FALSE,NA,846069084450164736,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jjjinvesting",0,FALSE,FALSE,NA,NA
"BRKB","RT @intrinsicgains: Current positions by <U+2696><U+FE0F>: CASH 38% $TWTR $WFM  $TSLA $CWS $GES $BRK.b $SFM $NGVC $UNFI $BABA $ARNC $ZOES $URBN $FIVE $HA…",FALSE,0,NA,"2017-03-26 18:34:07",FALSE,NA,846067759708540928,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dhanrahands98",14,TRUE,FALSE,NA,NA
"BRKB","RT @intrinsicgains: Current positions by <U+2696><U+FE0F>: CASH 38% $TWTR $WFM  $TSLA $CWS $GES $BRK.b $SFM $NGVC $UNFI $BABA $ARNC $ZOES $URBN $FIVE $HA…",FALSE,0,NA,"2017-03-26 18:32:11",FALSE,NA,846067273131548672,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArtbyLlsafae",14,TRUE,FALSE,NA,NA
"BRKB","RT @intrinsicgains: Current positions by <U+2696><U+FE0F>: CASH 38% $TWTR $WFM  $TSLA $CWS $GES $BRK.b $SFM $NGVC $UNFI $BABA $ARNC $ZOES $URBN $FIVE $HA…",FALSE,0,NA,"2017-03-26 18:29:58",FALSE,NA,846066716023054336,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sloth568",14,TRUE,FALSE,NA,NA
"BRKB","RT @intrinsicgains: Current positions by <U+2696><U+FE0F>: CASH 38% $TWTR $WFM  $TSLA $CWS $GES $BRK.b $SFM $NGVC $UNFI $BABA $ARNC $ZOES $URBN $FIVE $HA…",FALSE,0,NA,"2017-03-26 18:29:11",FALSE,NA,846066515325652992,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YoooItsAnaaax5",14,TRUE,FALSE,NA,NA
"BRKB","RT @intrinsicgains: Current positions by <U+2696><U+FE0F>: CASH 38% $TWTR $WFM  $TSLA $CWS $GES $BRK.b $SFM $NGVC $UNFI $BABA $ARNC $ZOES $URBN $FIVE $HA…",FALSE,0,NA,"2017-03-26 18:28:36",FALSE,NA,846066372052484096,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","killerspadez94",14,TRUE,FALSE,NA,NA
"BRKB","RT @intrinsicgains: Current positions by <U+2696><U+FE0F>: CASH 38% $TWTR $WFM  $TSLA $CWS $GES $BRK.b $SFM $NGVC $UNFI $BABA $ARNC $ZOES $URBN $FIVE $HA…",FALSE,0,NA,"2017-03-26 18:28:21",FALSE,NA,846066306453463040,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stuarthllls",14,TRUE,FALSE,NA,NA
"BRKB","RT @intrinsicgains: Current positions by <U+2696><U+FE0F>: CASH 38% $TWTR $WFM  $TSLA $CWS $GES $BRK.b $SFM $NGVC $UNFI $BABA $ARNC $ZOES $URBN $FIVE $HA…",FALSE,0,NA,"2017-03-26 18:25:56",FALSE,NA,846065700900888576,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Stress__freebos",14,TRUE,FALSE,NA,NA
"BRKB","RT @intrinsicgains: Current positions by <U+2696><U+FE0F>: CASH 38% $TWTR $WFM  $TSLA $CWS $GES $BRK.b $SFM $NGVC $UNFI $BABA $ARNC $ZOES $URBN $FIVE $HA…",FALSE,0,NA,"2017-03-26 18:25:28",FALSE,NA,846065583225556992,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hayleyjd01",14,TRUE,FALSE,NA,NA
"BRKB","RT @intrinsicgains: Current positions by <U+2696><U+FE0F>: CASH 38% $TWTR $WFM  $TSLA $CWS $GES $BRK.b $SFM $NGVC $UNFI $BABA $ARNC $ZOES $URBN $FIVE $HA…",FALSE,0,NA,"2017-03-26 18:21:42",FALSE,NA,846064632146079744,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TonyG0esWubWub",14,TRUE,FALSE,NA,NA
"BRKB","RT @intrinsicgains: Current positions by <U+2696><U+FE0F>: CASH 38% $TWTR $WFM  $TSLA $CWS $GES $BRK.b $SFM $NGVC $UNFI $BABA $ARNC $ZOES $URBN $FIVE $HA…",FALSE,0,NA,"2017-03-26 18:20:41",FALSE,NA,846064379477012480,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mistyh00",14,TRUE,FALSE,NA,NA
"BRKB","RT @intrinsicgains: Current positions by <U+2696><U+FE0F>: CASH 38% $TWTR $WFM  $TSLA $CWS $GES $BRK.b $SFM $NGVC $UNFI $BABA $ARNC $ZOES $URBN $FIVE $HA…",FALSE,0,NA,"2017-03-26 18:19:33",FALSE,NA,846064091114356736,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BeaverDenSh0w",14,TRUE,FALSE,NA,NA
"BRKB","RT @intrinsicgains: Current positions by <U+2696><U+FE0F>: CASH 38% $TWTR $WFM  $TSLA $CWS $GES $BRK.b $SFM $NGVC $UNFI $BABA $ARNC $ZOES $URBN $FIVE $HA…",FALSE,0,NA,"2017-03-26 18:19:29",FALSE,NA,846064078124699648,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","screechlngcamel",14,TRUE,FALSE,NA,NA
"BRKB","RT @intrinsicgains: Current positions by <U+2696><U+FE0F>: CASH 38% $TWTR $WFM  $TSLA $CWS $GES $BRK.b $SFM $NGVC $UNFI $BABA $ARNC $ZOES $URBN $FIVE $HA…",FALSE,0,NA,"2017-03-26 18:14:14",FALSE,NA,846062756226850816,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dmkkprice2",14,TRUE,FALSE,NA,NA
"BRKB","RT @intrinsicgains: Current positions by <U+2696><U+FE0F>: CASH 38% $TWTR $WFM  $TSLA $CWS $GES $BRK.b $SFM $NGVC $UNFI $BABA $ARNC $ZOES $URBN $FIVE $HA…",FALSE,0,NA,"2017-03-26 18:09:11",FALSE,NA,846061485633798144,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pennystoxxx",14,TRUE,FALSE,NA,NA
"BRKB","RT @srimuruhaa: The key players are $WFC, $GOOG, $MSFT, $BAC, $GOOGL, $AAPL, $AXP, $BRK.B, $ORCL, $MA.These are the top 10 most owned stock…",FALSE,0,NA,"2017-03-26 11:33:05",FALSE,NA,845961802894589952,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stockprincess",3,TRUE,FALSE,NA,NA
"BBY","All About Dividend Investing by Don Schreiber: https://t.co/88pCH92we3 $ABBV $CAT $CCE $CCI $BBY $BA $CF",FALSE,1,NA,"2017-03-26 21:33:56",FALSE,NA,846113010842251264,NA,"<a href=""https://profectussystems.autotradenow.com/"" rel=""nofollow"">InvestingBooks app</a>","Investing_Books",0,FALSE,FALSE,NA,NA
"BBY","Want a great setup? Look at $BBY https://t.co/OhvYequDtd #NTPC #TwendeChomaFest2017",FALSE,0,NA,"2017-03-26 18:49:54",FALSE,NA,846071730892345344,NA,"<a href=""http://www.chartmill.com"" rel=""nofollow"">www.chartmill.com</a>","ChartMill",0,FALSE,FALSE,NA,NA
"BBY","RT @arnabch01: #AI #ML #HPC #BigData #robotics #VR #iot t hugely #disrupt #retail $AMZN $WMT $TGT $KR $BBY $COST $HD $LOW #investor https:/…",FALSE,0,NA,"2017-03-26 18:32:23",FALSE,NA,846067323320590336,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LETICIA777",6,TRUE,FALSE,NA,NA
"BBY","RT @charliebilello: Returns, Last 10 Years...
$AMZN: +2044%
$WMT: +85%
$BBY: +15%
$TGT: +8%
$BBBY: -6%
$M: -24%
$KSS: -39%
$SPLS: -57%
$JCP…",FALSE,0,NA,"2017-03-26 14:29:28",FALSE,NA,846006189536133120,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MadhurMukhi",269,TRUE,FALSE,NA,NA
"BBY","Woow what a setup $BBY! Check it out at https://t.co/dCZbMsMB0y #cancer #Mark",FALSE,0,NA,"2017-03-26 14:13:54",FALSE,NA,846002272433815552,NA,"<a href=""http://www.chartmill.com"" rel=""nofollow"">www.chartmill.com</a>","ChartMill",0,FALSE,FALSE,NA,NA
"BBY","3 Top Retail Stocks to Buy in 2017 @themotleyfool #stocks $WMT, $BBY, $HD https://t.co/6oZram0UzO",FALSE,2,NA,"2017-03-26 13:36:43",FALSE,NA,845992915520442368,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sroshto",0,FALSE,FALSE,NA,NA
"BBY","3 Top Retail Stocks to Buy in 2017 @themotleyfool #stocks $WMT, $BBY, $HD https://t.co/dzvyGMW4lD",FALSE,0,NA,"2017-03-26 07:35:25",FALSE,NA,845901992400695296,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realAliBakir",0,FALSE,FALSE,NA,NA
"BBY","RT @arnabch01: #AI #ML #HPC #BigData #robotics #VR #iot t hugely #disrupt #retail $AMZN $WMT $TGT $KR $BBY $COST $HD $LOW #investor https:/…",FALSE,0,NA,"2017-03-26 06:22:10",FALSE,NA,845883558443073536,NA,"<a href=""http://cloudwatch.ai"" rel=""nofollow"">InsiderThreatRetweetingEngine</a>","InsiderRisk",6,TRUE,FALSE,NA,NA
"BBY","RT @arnabch01: #AI #ML #HPC #BigData #robotics #VR #iot t hugely #disrupt #retail $AMZN $WMT $TGT $KR $BBY $COST $HD $LOW #investor https:/…",FALSE,0,NA,"2017-03-26 06:21:48",FALSE,NA,845883464671023104,NA,"<a href=""https://twitter.com/alevergara78"" rel=""nofollow"">realtimeApp_reactjs</a>","alevergara78",6,TRUE,FALSE,NA,NA
"BBY","The Little Book of Value Investing by Christopher H. Browne: https://t.co/utYDKAFOaS $MCD $DG $COST $BBY $SVU $PG $AA",FALSE,0,NA,"2017-03-26 02:18:56",FALSE,NA,845822344769802240,NA,"<a href=""https://profectussystems.autotradenow.com/"" rel=""nofollow"">InvestingBooks app</a>","Investing_Books",0,FALSE,FALSE,NA,NA
"BBY","RT @Benzinga: What We Know About Macy's New CEO Jeff Gennette https://t.co/6apVzUu4cH $BBY $FINL $M",FALSE,0,NA,"2017-03-26 01:40:16",FALSE,NA,845812614785634304,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alphacaptures",1,TRUE,FALSE,NA,NA
"BBY","Benzinga: What We Know About Macy's New CEO Jeff Gennette https://t.co/3XKu5Kxnha $BBY $FINL $M",FALSE,0,NA,"2017-03-26 01:28:19",FALSE,NA,845809606831988736,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","TradeWithSuper",0,FALSE,FALSE,NA,NA
"BBY","RT @Investing_Books: The Single Best Investment: Creating Wealth with Dividend Growth: https://t.co/5lzcxXjBH7 $MCD $IBM $INTC $AAPL $BBY $…",FALSE,0,NA,"2017-03-26 01:23:16",FALSE,NA,845808335010058240,NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","diggingplatinum",1,TRUE,FALSE,NA,NA
