Ticker,date,Open,High,Low,Close,Volume,Adj.Close,Dollar.chg,Pct.chg,Volatility,RISE
NRG,3/24/2017,18.15,18.26,18.1,18.16,3123800,18.16,0.01,0.000550964,0.008810573,1
LLY,3/15/2017,84.43,86.139999,84.370003,85.879997,4822600,85.879997,1.449997,0.017173955,0.020610108,1
LLY,3/16/2017,85.540001,85.540001,83.800003,84.989998,4696400,84.989998,-0.550003,-0.006429775,0.020472974,0
LLY,3/17/2017,84.440002,84.75,83.830002,83.959999,5411500,83.959999,-0.480003,-0.005684545,0.010957575,0
LLY,3/20/2017,84.599998,84.860001,83.970001,84.059998,3032700,84.059998,-0.54,-0.006382979,0.010587676,0
LLY,3/21/2017,84.339996,84.949997,83.629997,83.730003,4045500,83.730003,-0.609993,-0.007232547,0.015764958,0
LLY,3/22/2017,84.089996,84.550003,83.470001,84.360001,2845100,84.360001,0.270005,0.003210905,0.0128023,1
LLY,3/23/2017,83.919998,85.050003,83.919998,84.419998,2597200,84.419998,0.5,0.005958055,0.013385513,1
LLY,3/24/2017,84.300003,84.980003,83.860001,84.18,2445700,84.18,-0.120003,-0.001423523,0.013304847,0
ADS,3/15/2017,246.389999,246.850006,241.490005,245.550003,772600,245.550003,-0.839996,-0.003409213,0.021828552,0
ADS,3/16/2017,246.179993,246.789993,243.600006,245.089996,386000,245.089996,-1.089997,-0.004427643,0.013015574,0
ADS,3/17/2017,245.600006,246.669998,244.369995,245.009995,685200,245.009995,-0.590011,-0.002402325,0.009387384,0
ADS,3/20/2017,245.520004,246.020004,243.399994,244.539993,495500,244.539993,-0.980011,-0.003991573,0.010714035,0
ADS,3/21/2017,244.210007,246.039993,239.009995,239.289993,692600,239.289993,-4.920014,-0.020146652,0.029378571,0
ADS,3/22/2017,239.449997,242.240005,239.009995,240.869995,331500,240.869995,1.419998,0.005930249,0.013409765,1
ADS,3/23/2017,240.899994,244.779999,240.649994,242.919998,267300,242.919998,2.020004,0.008385239,0.017001503,1
ADS,3/24/2017,244.220001,245.699997,242.050003,243.789993,338000,243.789993,-0.430008,-0.00176074,0.014971878,0
HCN,3/15/2017,66.269997,67.360001,66.120003,67.239998,2234700,67.239998,0.970001,0.014637106,0.018441375,1
HCN,3/16/2017,67,67.559998,66.919998,67.290001,1646100,67.290001,0.290001,0.004328373,0.009511071,1
HCN,3/17/2017,67.440002,67.93,67.07,67.279999,3409200,67.279999,-0.160003,-0.002372524,0.012782402,0
HCN,3/20/2017,67.959999,68.199997,67.209999,67.779999,2118500,67.779999,-0.18,-0.002648617,0.014606049,0
HCN,3/21/2017,67.910004,68.160004,67.510002,67.82,1926200,67.82,-0.090004,-0.001325342,0.009584223,0
HCN,3/22/2017,68,68.800003,67.830002,68.660004,1738300,68.660004,0.660004,0.009705941,0.014127599,1
HCN,3/23/2017,68.699997,70.300003,68.440002,69.599998,2389200,69.599998,0.900001,0.013100452,0.026724153,1
HCN,3/24/2017,69.779999,69.970001,69.529999,69.669998,1289300,69.669998,-0.110001,-0.001576397,0.006315516,0
UPS,3/15/2017,107.290001,108.290001,106.849998,107.739998,3211700,107.739998,0.449997,0.004194212,0.013365538,1
UPS,3/16/2017,107.800003,107.919998,107.290001,107.800003,2372600,107.800003,0,0,0.005844128,0
UPS,3/17/2017,107.910004,108.970001,107.650002,108.150002,4406200,108.150002,0.239998,0.002224057,0.012205261,1
UPS,3/20/2017,108.050003,108.199997,106.93,107.120003,2305200,107.120003,-0.93,-0.008607126,0.011855834,0
UPS,3/21/2017,107.510002,108.139999,106.370003,106.510002,3061900,106.510002,-1,-0.00930146,0.01661812,0
UPS,3/22/2017,106.959999,107.169998,105.879997,106.519997,2272300,106.519997,-0.440002,-0.004113706,0.012110412,0
UPS,3/23/2017,106.529999,106.889999,105.370003,105.650002,2406400,105.650002,-0.879997,-0.008260556,0.014387089,0
UPS,3/24/2017,105.690002,105.839996,104.800003,105.050003,2503900,105.050003,-0.639999,-0.006055436,0.009899981,0
TGNA,3/15/2017,26.16,26.26,25.99,26.190001,1570300,26.190001,0.030001,0.001146827,0.010309278,1
TGNA,3/16/2017,26.23,26.33,25.98,26.040001,1701100,26.040001,-0.189999,-0.007243576,0.01344086,0
TGNA,3/17/2017,26.09,26.24,25.889999,26.07,2496000,26.07,-0.02,-0.000766577,0.013425432,0
TGNA,3/20/2017,26.059999,26.09,25.780001,25.870001,945100,25.870001,-0.189998,-0.007290791,0.011982953,0
TGNA,3/21/2017,25.99,26.059999,25.27,25.280001,1960400,25.280001,-0.709999,-0.027318161,0.031249959,0
TGNA,3/22/2017,25.290001,25.549999,25.17,25.379999,1248900,25.379999,0.089998,0.00355864,0.01497238,1
TGNA,3/23/2017,25.42,25.83,25.26,25.639999,1517700,25.639999,0.219999,0.008654563,0.02223089,1
TGNA,3/24/2017,25.67,25.9,25.42,25.530001,1396200,25.530001,-0.139999,-0.005453798,0.018801409,0
AEE,3/15/2017,54.23,55.02,54.139999,54.790001,1393100,54.790001,0.560001,0.010326406,0.016061343,1
AEE,3/16/2017,54.470001,54.619999,54.119999,54.349998,1382000,54.349998,-0.120003,-0.002203103,0.009199632,0
AEE,3/17/2017,54.43,55.279999,54.380001,55.049999,2304200,55.049999,0.619999,0.011390759,0.016348738,1
AEE,3/20/2017,55.060001,55.23,54.52,54.689999,1355600,54.689999,-0.370002,-0.006719978,0.012982264,0
AEE,3/21/2017,54.610001,55.610001,54.610001,55.490002,1367600,55.490002,0.880001,0.016114283,0.018021264,1
AEE,3/22/2017,55.740002,56.200001,55.549999,56.040001,1771800,56.040001,0.299999,0.005382113,0.011598893,1
AEE,3/23/2017,55.860001,56.5,55.810001,56.049999,1838900,56.049999,0.189998,0.003401325,0.012310419,1
AEE,3/24/2017,56.029999,56.43,55.860001,56.189999,1131500,56.189999,0.16,0.002855613,0.010144136,1
SLG,3/15/2017,105.790001,109.300003,105.790001,108.800003,601700,108.800003,3.010002,0.028452613,0.032261047,1
SLG,3/16/2017,108.510002,109.620003,108.010002,108.209999,621200,108.209999,-0.300003,-0.00276475,0.014878486,0
SLG,3/17/2017,108.580002,110.080002,107.889999,109.309998,1254800,109.309998,0.729996,0.006723116,0.020034791,1
SLG,3/20/2017,109.25,109.510002,108.43,108.889999,318900,108.889999,-0.360001,-0.003295204,0.009918285,0
SLG,3/21/2017,109.589996,109.589996,106.650002,106.769997,592300,106.769997,-2.819999,-0.025732267,0.027535769,0
SLG,3/22/2017,107,107.129997,104.970001,105.709999,632400,105.709999,-1.290001,-0.012056084,0.020433223,0
SLG,3/23/2017,105.809998,108.339996,105.809998,107.559998,684400,107.559998,1.75,0.01653908,0.023521737,1
SLG,3/24/2017,107.93,108.199997,106.620003,106.790001,416200,106.790001,-1.139999,-0.010562392,0.014795337,0
EOG,3/15/2017,95.540001,97.389999,94.68,97.059998,4130400,97.059998,1.519997,0.015909535,0.027920864,1
EOG,3/16/2017,97.160004,97.25,95.739998,95.830002,3146200,95.830002,-1.330002,-0.013688781,0.01575709,0
EOG,3/17/2017,96.540001,96.970001,95.650002,96.43,6916500,96.43,-0.110001,-0.001139434,0.013688676,0
EOG,3/20/2017,95.75,96.550003,95.199997,96.220001,2156800,96.220001,0.470001,0.004908627,0.014030409,1
EOG,3/21/2017,96.489998,96.589996,94.260002,94.529999,2831200,94.529999,-1.959999,-0.020312976,0.024648197,0
EOG,3/22/2017,94.339996,95.330002,93.93,94.650002,2032100,94.650002,0.310006,0.003286051,0.014791357,1
EOG,3/23/2017,94.480003,95.440002,93.919998,94.809998,2369600,94.809998,0.329995,0.00349275,0.016032107,1
EOG,3/24/2017,94.940002,95.25,94.360001,94.860001,2841500,94.860001,-0.080001,-0.000842648,0.009382237,0
LNC,3/15/2017,69.230003,69.529999,68.440002,68.970001,2271700,68.970001,-0.260002,-0.003755626,0.015803929,0
LNC,3/16/2017,69.400002,69.980003,69.129997,69.330002,1268200,69.330002,-0.07,-0.001008646,0.012260291,0
LNC,3/17/2017,69.449997,69.470001,67.839996,67.959999,2660700,67.959999,-1.489998,-0.021454256,0.023984771,0
LNC,3/20/2017,67.709999,67.919998,66.980003,67.040001,1559400,67.040001,-0.669998,-0.009895112,0.014021405,0
LNC,3/21/2017,67.589996,67.730003,63.27,63.5,3506400,63.5,-4.089996,-0.060511854,0.070236268,0
LNC,3/22/2017,62.91,64.169998,61.799999,63.34,2915000,63.34,0.43,0.006835161,0.037417098,1
LNC,3/23/2017,62.98,64.650002,62.849998,63.82,2370700,63.82,0.84,0.013337567,0.028204387,1
LNC,3/24/2017,64.209999,64.730003,63.279999,63.810001,2125300,63.810001,-0.399998,-0.006229528,0.022723773,0
NSC,3/15/2017,116.959999,117.93,115.919998,117.510002,3147600,117.510002,0.550003,0.004702488,0.017104944,1
NSC,3/16/2017,117.400002,117.669998,115.129997,115.349998,3936400,115.349998,-2.050004,-0.017461703,0.022019948,0
NSC,3/17/2017,115.419998,115.739998,114.209999,114.709999,4791000,114.709999,-0.709999,-0.006151438,0.013337974,0
NSC,3/20/2017,114.889999,115.519997,114.239998,114.839996,2504000,114.839996,-0.050003,-0.000435225,0.011145934,0
NSC,3/21/2017,115.110001,115.629997,110.690002,111.5,3358000,111.5,-3.610001,-0.031361315,0.044304888,0
NSC,3/22/2017,111.739998,112.650002,111.099998,111.769997,2376300,111.769997,0.029999,0.000268471,0.0138678,1
NSC,3/23/2017,110.639999,111.940002,110.309998,110.550003,2367400,110.550003,-0.089996,-0.000813413,0.014744495,0
NSC,3/24/2017,110.800003,111.510002,110.139999,110.660004,1268100,110.660004,-0.139999,-0.001263529,0.012380291,0
PWR,3/15/2017,37.400002,38,37.23,37.650002,1316200,37.650002,0.25,0.006684492,0.020451526,1
PWR,3/16/2017,37.869999,38,37.41,37.48,884800,37.48,-0.389999,-0.010298363,0.015741729,0
PWR,3/17/2017,37.57,37.619999,37.02,37.259998,1693600,37.259998,-0.310002,-0.008251318,0.016103034,0
PWR,3/20/2017,37.16,37.279999,36.790001,37.099998,663200,37.099998,-0.060002,-0.001614693,0.013207494,0
PWR,3/21/2017,37.259998,37.259998,35.669998,35.91,2313000,35.91,-1.349998,-0.036231832,0.04427736,0
PWR,3/22/2017,35.900002,36.580002,35.689999,36.310001,1831800,36.310001,0.409999,0.011420584,0.024511236,1
PWR,3/23/2017,36.34,36.84,36.209999,36.43,1712400,36.43,0.09,0.00247661,0.017293467,1
PWR,3/24/2017,36.630001,36.810001,35.950001,36.130001,1237300,36.130001,-0.5,-0.013650013,0.023802933,0
AEP,3/15/2017,65.860001,67,65.82,66.68,1755500,66.68,0.819999,0.012450638,0.017696461,1
AEP,3/16/2017,66.470001,66.5,65.860001,66.010002,1589300,66.010002,-0.459999,-0.0069204,0.009695485,0
AEP,3/17/2017,66.160004,66.860001,66.080002,66.470001,3777100,66.470001,0.309997,0.004685565,0.011734602,1
AEP,3/20/2017,66.620003,66.860001,65.989998,66.129997,1817700,66.129997,-0.490006,-0.007355238,0.013155951,0
AEP,3/21/2017,66.099998,67.220001,66.089996,66.980003,3150800,66.980003,0.880005,0.013313238,0.016870782,1
AEP,3/22/2017,67.339996,67.800003,67.120003,67.440002,2606800,67.440002,0.100006,0.001485091,0.010083036,1
AEP,3/23/2017,67.349998,68.029999,67.230003,67.449997,2554400,67.449997,0.099999,0.001484766,0.011860579,1
AEP,3/24/2017,67.389999,68.019997,67.269997,67.790001,1955200,67.790001,0.400002,0.005935629,0.011063579,1
PXD,3/15/2017,181.110001,185.110001,178.210007,184.139999,2353100,184.139999,3.029998,0.016730153,0.037471457,1
PXD,3/16/2017,184.300003,184.970001,181.720001,183.360001,1334100,183.360001,-0.940002,-0.005100391,0.017724694,0
PXD,3/17/2017,184.970001,186.229996,184.509995,184.789993,1853400,184.789993,-0.180008,-0.000973174,0.009307869,0
PXD,3/20/2017,183.149994,184.630005,181.610001,183.990005,1426700,183.990005,0.840011,0.004586465,0.016413957,1
PXD,3/21/2017,185.330002,186.389999,181.710007,182.300003,1573500,182.300003,-3.029999,-0.016349209,0.025671925,0
PXD,3/22/2017,181.820007,183.669998,180.339996,182.330002,1192400,182.330002,0.509995,0.002804944,0.018263599,1
PXD,3/23/2017,182.089996,184.089996,181.139999,181.550003,1016200,181.550003,-0.539993,-0.002965528,0.01624895,0
PXD,3/24/2017,182.149994,182.339996,180.339996,180.910004,1017500,180.910004,-1.23999,-0.006807521,0.011055221,0
AES,3/15/2017,11.05,11.4,11.03,11.31,3887000,11.31,0.26,0.023529412,0.032714412,1
AES,3/16/2017,11.26,11.36,11.22,11.3,3672600,11.3,0.04,0.003552398,0.012389381,1
AES,3/17/2017,11.36,11.47,11.31,11.46,8149800,11.46,0.1,0.008802817,0.013961606,1
AES,3/20/2017,11.48,11.48,11.14,11.2,2662800,11.2,-0.28,-0.024390244,0.030357143,0
AES,3/21/2017,11.19,11.38,11.12,11.3,5856600,11.3,0.11,0.009830206,0.02300885,1
AES,3/22/2017,11.34,11.43,11.1,11.15,4489300,11.15,-0.19,-0.01675485,0.029596413,0
AES,3/23/2017,11.13,11.34,11.12,11.18,3383000,11.18,0.05,0.004492363,0.019677996,1
AES,3/24/2017,11.18,11.31,11.17,11.23,3450400,11.23,0.05,0.004472272,0.012466607,1
AET,3/15/2017,132.259995,134.410004,132.130005,134.110001,2164000,134.110001,1.850006,0.013987646,0.017000962,1
AET,3/16/2017,133.949997,134.759995,132.320007,133.059998,2916600,133.059998,-0.889999,-0.006644263,0.018337502,0
AET,3/17/2017,132.949997,133.139999,131.800003,131.800003,2690300,131.800003,-1.149994,-0.008649823,0.010166889,0
AET,3/20/2017,131.740005,132.149994,130.220001,130.350006,1648300,130.350006,-1.389999,-0.010551077,0.014806236,0
AET,3/21/2017,130.610001,131.25,128.649994,129.089996,2819700,129.089996,-1.520005,-0.011637738,0.020141034,0
AET,3/22/2017,129.350006,129.350006,128.119995,128.330002,1951600,128.330002,-1.020004,-0.007885612,0.00958475,0
AET,3/23/2017,128.169998,129.369995,127.379997,127.830002,2392600,127.830002,-0.339996,-0.002652696,0.015567535,0
AET,3/24/2017,127.860001,128.669998,126.019997,126.769997,3045200,126.769997,-1.090004,-0.00852498,0.020904008,0
VAR,3/15/2017,88.510002,90.610001,88.330002,90.220001,988600,90.220001,1.709999,0.019319839,0.025271547,1
VAR,3/16/2017,90.150002,90.559998,89.709999,89.889999,677100,89.889999,-0.260003,-0.002884115,0.009455991,0
VAR,3/17/2017,89.949997,91.900002,89.889999,91.519997,1258000,91.519997,1.57,0.017454142,0.021962446,1
VAR,3/20/2017,91.43,92,91.25,91.510002,849800,91.510002,0.080002,0.000875008,0.008195825,1
VAR,3/21/2017,91.870003,92.57,90.639999,90.739998,993100,90.739998,-1.130005,-0.012300043,0.021269573,0
VAR,3/22/2017,90.989998,91.440002,90.620003,91.360001,654600,91.360001,0.370003,0.004066414,0.008975471,1
VAR,3/23/2017,91.360001,91.989998,91.099998,91.339996,455700,91.339996,-0.020005,-0.000218969,0.009743815,0
VAR,3/24/2017,91.550003,91.779999,90.860001,91.18,708100,91.18,-0.370003,-0.00404154,0.01008991,0
CMCSA,3/15/2017,37.52,37.830002,37.41,37.75,11042600,37.75,0.23,0.006130064,0.011125881,1
CMCSA,3/16/2017,37.700001,37.990002,37.580002,37.68,12830200,37.68,-0.020001,-0.00053053,0.010881104,0
CMCSA,3/17/2017,37.869999,37.959999,37.369999,37.459999,32654100,37.459999,-0.41,-0.010826512,0.015750134,0
CMCSA,3/20/2017,37.529999,37.75,37.41,37.48,10457200,37.48,-0.049999,-0.001332241,0.009071505,0
CMCSA,3/21/2017,37.490002,37.610001,37,37.07,18518100,37.07,-0.420002,-0.01120304,0.016455382,0
CMCSA,3/22/2017,37.169998,37.259998,36.810001,37.040001,11081100,37.040001,-0.129997,-0.003497364,0.012148947,0
CMCSA,3/23/2017,37.009998,37.48,36.849998,37.220001,11678200,37.220001,0.210003,0.005674223,0.016926437,1
CMCSA,3/24/2017,37.240002,37.57,37.080002,37.380001,17663600,37.380001,0.139999,0.003759371,0.01310856,1
MO,3/15/2017,75.580002,75.82,75.110001,75.669998,8470800,75.669998,0.089996,0.001190738,0.009382834,1
MO,3/16/2017,75.830002,75.839996,75.169998,75.300003,5706800,75.300003,-0.529999,-0.006989305,0.008897715,0
MO,3/17/2017,75.419998,75.870003,75.150002,75.160004,9947000,75.160004,-0.259994,-0.003447282,0.009579576,0
MO,3/20/2017,75.260002,75.849998,75.260002,75.580002,5793100,75.580002,0.32,0.004251927,0.007806245,1
MO,3/21/2017,75.720001,76.199997,75.629997,75.93,6488000,75.93,0.209999,0.002773362,0.007506914,1
MO,3/22/2017,76.07,76.379997,75.059998,75.07,7680000,75.07,-1,-0.013145787,0.017583575,0
MO,3/23/2017,73.919998,74.699997,73.540001,74.019997,10714400,74.019997,0.099999,0.0013528,0.015671387,1
MO,3/24/2017,73.669998,73.720001,73.029999,73.169998,11698200,73.169998,-0.5,-0.006787023,0.009430122,0
MS,3/15/2017,46.259998,46.630001,45.68,45.849998,10735800,45.849998,-0.41,-0.008862949,0.020719761,0
MS,3/16/2017,46.169998,46.59,46.02,46.330002,9155100,46.330002,0.160004,0.003465541,0.012303043,1
MS,3/17/2017,46.259998,46.360001,44.93,45.02,13374600,45.02,-1.239998,-0.026804973,0.031763683,0
MS,3/20/2017,44.740002,44.959999,44.330002,44.59,9700100,44.59,-0.150002,-0.003352749,0.014128661,0
MS,3/21/2017,44.77,44.93,42.419998,42.66,19884300,42.66,-2.11,-0.047129774,0.058837365,0
MS,3/22/2017,42.16,42.75,41.639999,42.209999,18896200,42.209999,0.049999,0.001185935,0.02629711,1
MS,3/23/2017,41.98,42.98,41.779999,42.59,14793800,42.59,0.61,0.014530729,0.028175652,1
MS,3/24/2017,42.779999,43,42.150002,42.459999,10791400,42.459999,-0.32,-0.007480131,0.020018795,0
URI,3/15/2017,123.199997,127.040001,122.760002,126.349998,1876200,126.349998,3.150001,0.025568191,0.033874152,1
URI,3/16/2017,127,128.460007,124.919998,125.279999,1335100,125.279999,-1.720001,-0.013543315,0.028256777,0
URI,3/17/2017,125.720001,126.779999,125.150002,125.190002,977700,125.190002,-0.529999,-0.004215709,0.013020185,0
URI,3/20/2017,124.470001,125.839996,123.010002,124.989998,936700,124.989998,0.519997,0.004177689,0.022641764,1
URI,3/21/2017,125.330002,125.75,119.589996,120.010002,1793800,120.010002,-5.32,-0.042447937,0.051329088,0
URI,3/22/2017,119.330002,121.480003,118.139999,120.379997,1393800,120.379997,1.049995,0.008799086,0.027745507,1
URI,3/23/2017,119.699997,122.480003,119.43,120.82,1054900,120.82,1.120003,0.00935675,0.02524419,1
URI,3/24/2017,121.330002,122.75,119.529999,120.690002,1244800,120.690002,-0.64,-0.00527487,0.026679932,0
AFL,3/15/2017,71.849998,72.400002,71.580002,72.349998,1931100,72.349998,0.5,0.006958942,0.011333794,1
AFL,3/16/2017,72.309998,72.839996,72.25,72.400002,1956500,72.400002,0.090004,0.001244696,0.008149116,1
AFL,3/17/2017,72.519997,72.93,71.949997,72.529999,3057400,72.529999,0.010002,0.000137921,0.013511692,1
AFL,3/20/2017,72.339996,72.540001,72.010002,72.239998,1100600,72.239998,-0.099998,-0.001382334,0.007336642,0
AFL,3/21/2017,72.440002,72.599998,71.290001,71.410004,2316500,71.410004,-1.029998,-0.014218636,0.018344727,0
AFL,3/22/2017,71.190002,71.779999,70.639999,71.639999,1599000,71.639999,0.449997,0.00632107,0.015912898,1
AFL,3/23/2017,71.589996,72.550003,71.400002,72,1551600,72,0.410004,0.005727113,0.015972236,1
AFL,3/24/2017,72.040001,72.529999,71.779999,71.989998,1690700,71.989998,-0.050003,-0.0006941,0.010418114,0
MU,3/15/2017,25.15,26.15,24.940001,26.120001,29671900,26.120001,0.970001,0.038568628,0.046324615,1
MU,3/16/2017,26.200001,26.23,25.83,26.040001,18889100,26.040001,-0.16,-0.00610687,0.015360983,0
MU,3/17/2017,25.860001,25.91,25.4,25.799999,19043900,25.799999,-0.060002,-0.002320263,0.019767443,0
MU,3/20/2017,25.99,26.610001,25.809999,26.209999,26691100,26.209999,0.219999,0.008464756,0.030522779,1
MU,3/21/2017,26.299999,26.440001,25.43,25.52,28268700,25.52,-0.779999,-0.029657758,0.039576842,0
MU,3/22/2017,25.73,26.15,25.629999,26.059999,24943400,26.059999,0.329999,0.012825457,0.019953992,1
MU,3/23/2017,26.360001,26.49,26.040001,26.469999,40837000,26.469999,0.109998,0.004172913,0.017000341,1
MU,3/24/2017,29.709999,29.870001,28.16,28.43,107168300,28.43,-1.279999,-0.043083105,0.060147766,0
LNT,3/15/2017,39.029999,39.810001,38.93,39.580002,1527600,39.580002,0.550003,0.014091802,0.022233475,1
LNT,3/16/2017,39.330002,39.619999,39.02,39.130001,1612400,39.130001,-0.200001,-0.005085202,0.015333478,0
LNT,3/17/2017,39.360001,39.779999,39.290001,39.560001,5291200,39.560001,0.2,0.005081301,0.012386198,1
LNT,3/20/2017,39.619999,39.68,39.080002,39.099998,896100,39.099998,-0.520001,-0.01312471,0.015345218,0
LNT,3/21/2017,39.029999,39.77,39.029999,39.700001,1247100,39.700001,0.670002,0.017166334,0.018639823,1
LNT,3/22/2017,39.939999,40.200001,39.720001,39.779999,1149900,39.779999,-0.16,-0.004006009,0.012066365,0
LNT,3/23/2017,39.709999,40.25,39.700001,39.84,877200,39.84,0.130001,0.00327376,0.013805196,1
LNT,3/24/2017,39.860001,40.220001,39.73,40.099998,771300,40.099998,0.239997,0.006020998,0.012219477,1
AMZN,3/15/2017,854.330017,854.450012,847.109985,852.969971,2556700,852.969971,-1.360046,-0.001591945,0.008605258,0
AMZN,3/16/2017,855.299988,855.5,850.51001,853.419983,1832600,853.419983,-1.880005,-0.002198065,0.005847051,0
AMZN,3/17/2017,853.48999,853.830017,850.640015,852.309998,3380700,852.309998,-1.179992,-0.001382549,0.003742772,0
AMZN,3/20/2017,851.51001,857.799988,851.01001,856.969971,2223300,856.969971,5.459961,0.006412093,0.007923239,1
AMZN,3/21/2017,858.840027,862.799988,841.309998,843.200012,4349100,843.200012,-15.640015,-0.018210627,0.025486231,0
AMZN,3/22/2017,840.429993,849.369995,839.049988,848.059998,2636200,848.059998,7.630005,0.009078692,0.012168959,1
AMZN,3/23/2017,848.200012,850.890015,844.799988,847.380005,1945700,847.380005,-0.820007,-0.000966761,0.00718689,0
AMZN,3/24/2017,851.679993,851.799988,843.530029,845.609985,2118300,845.609985,-6.070008,-0.007127099,0.009779874,0
ORLY,3/15/2017,275.76001,276.450012,268.829987,270.709991,1497200,270.709991,-5.050019,-0.018313094,0.028148296,0
ORLY,3/16/2017,271,272.920013,270.350006,272.059998,651000,272.059998,1.059998,0.003911432,0.009446471,1
ORLY,3/17/2017,274.329987,274.920013,272.140015,274.200012,1434300,274.200012,-0.129975,-0.000473791,0.010138577,0
ORLY,3/20/2017,274.98999,275.940002,271.899994,273.079987,630000,273.079987,-1.910003,-0.006945718,0.01479423,0
ORLY,3/21/2017,273.709991,274.869995,270.089996,270.5,535500,270.5,-3.209991,-0.011727709,0.017670976,0
ORLY,3/22/2017,271.329987,272.799988,269.149994,271.399994,711700,271.399994,0.070007,0.000258014,0.013448762,1
ORLY,3/23/2017,271.299988,272.880005,269.619995,271.450012,578200,271.450012,0.150024,0.000552982,0.012009614,1
ORLY,3/24/2017,272.399994,273.029999,270.970001,271.76001,413100,271.76001,-0.639984,-0.002349427,0.00758021,0
NI,3/15/2017,23.469999,24.25,23.32,23.709999,2543300,23.709999,0.24,0.010225821,0.039223958,1
NI,3/16/2017,23.620001,23.620001,23.309999,23.370001,2431500,23.370001,-0.25,-0.01058425,0.013264955,0
NI,3/17/2017,23.440001,23.610001,23.370001,23.5,3813400,23.5,0.059999,0.002559684,0.010212766,1
NI,3/20/2017,23.450001,23.57,23.18,23.219999,2333800,23.219999,-0.230002,-0.009808187,0.016795866,0
NI,3/21/2017,23.290001,23.690001,23.190001,23.57,3219200,23.57,0.279999,0.012022284,0.021213407,1
NI,3/22/2017,23.66,23.870001,23.66,23.809999,3453700,23.809999,0.149999,0.006339772,0.008819866,1
NI,3/23/2017,23.77,24.07,23.690001,23.75,2432600,23.75,-0.02,-0.000841397,0.015999958,0
NI,3/24/2017,23.790001,23.940001,23.690001,23.870001,2330700,23.870001,0.08,0.003362757,0.010473397,1
SNA,3/15/2017,169.960007,173.139999,169.919998,172.25,340500,172.25,2.289993,0.013473717,0.018693765,1
SNA,3/16/2017,172.720001,173.75,172.419998,172.889999,324100,172.889999,0.169998,0.00098424,0.007692764,1
SNA,3/17/2017,173.520004,173.630005,172.220001,172.880005,341000,172.880005,-0.639999,-0.00368833,0.008155969,0
SNA,3/20/2017,172.880005,173,171.570007,171.740005,219700,171.740005,-1.14,-0.006594169,0.008326499,0
SNA,3/21/2017,172.630005,173.259995,168.889999,169.550003,356800,169.550003,-3.080002,-0.017841638,0.025774084,0
SNA,3/22/2017,169,169,165.869995,167.179993,814300,167.179993,-1.820007,-0.010769272,0.018722366,0
SNA,3/23/2017,167.929993,168.809998,166.110001,166.360001,664000,166.360001,-1.569992,-0.009349086,0.016229845,0
SNA,3/24/2017,166.850006,167.360001,164.699997,165.520004,586600,165.520004,-1.330002,-0.007971243,0.016070589,0
USB,3/15/2017,55.150002,55.599998,54.849998,54.959999,8464700,54.959999,-0.190003,-0.003445204,0.013646288,0
USB,3/16/2017,55.07,55.369999,54.869999,55.029999,6221100,55.029999,-0.040001,-0.000726366,0.009085953,0
USB,3/17/2017,55.080002,55.119999,54.639999,54.689999,6756200,54.689999,-0.390003,-0.007080664,0.008776742,0
USB,3/20/2017,54.400002,54.849998,54.189999,54.240002,7531400,54.240002,-0.16,-0.002941176,0.012168123,0
USB,3/21/2017,54.549999,54.549999,52.57,52.689999,14157800,52.689999,-1.86,-0.034097159,0.03757827,0
USB,3/22/2017,52.439999,52.889999,51.75,52.599998,8280900,52.599998,0.159999,0.003051087,0.021672986,1
USB,3/23/2017,52.439999,53.169998,52.23,52.580002,7768400,52.580002,0.140003,0.002669775,0.017877481,1
USB,3/24/2017,52.75,52.98,52.220001,52.57,5902500,52.57,-0.18,-0.003412322,0.014456896,0
SNI,3/15/2017,78.739998,80.25,78.739998,79.760002,998600,79.760002,1.020004,0.012954077,0.01893182,1
SNI,3/16/2017,79.660004,80,79.07,79.480003,623300,79.480003,-0.180001,-0.002259616,0.011701056,0
SNI,3/17/2017,79.480003,79.610001,78.629997,79.139999,687700,79.139999,-0.340004,-0.004277856,0.012383169,0
SNI,3/20/2017,79.199997,79.830002,78.419998,79.110001,1131700,79.110001,-0.089996,-0.001136313,0.017823334,0
SNI,3/21/2017,79.309998,79.709999,78.07,78.290001,653300,78.290001,-1.019997,-0.012860888,0.020947745,0
SNI,3/22/2017,78.279999,78.629997,77.660004,78.300003,840600,78.300003,0.020004,0.000255544,0.01238816,1
SNI,3/23/2017,78.300003,79.199997,77.809998,78.25,806000,78.25,-0.050003,-0.000638608,0.017763565,0
SNI,3/24/2017,78.370003,78.949997,77.839996,78.550003,506900,78.550003,0.18,0.002296797,0.014131139,1
AGN,3/15/2017,239.440002,241.25,237.350006,240.669998,2150700,240.669998,1.229996,0.00513697,0.016204737,1
AGN,3/16/2017,241.220001,241.220001,238.600006,239.419998,1800800,239.419998,-1.800003,-0.00746208,0.010943092,0
AGN,3/17/2017,238.899994,240.399994,237.229996,237.380005,4933000,237.380005,-1.519989,-0.006362449,0.013354107,0
AGN,3/20/2017,237.979996,238,236.380005,236.949997,3553700,236.949997,-1.029999,-0.004328091,0.006836864,0
AGN,3/21/2017,237.050003,238.470001,234.309998,234.550003,3842400,234.550003,-2.5,-0.010546298,0.017736103,0
