"Ticker","date","Open","High","Low","Close","Volume","Adj.Close","Dollar.chg","Pct.chg","Volatility","RISE","favoriteCount","retweetCount","Score","Positive","Negative","Tweet_Total_Count"
"JEC","2017-03-24",54.779999,55.23,53.849998,54.130001,655200,54.130001,-0.649997999999997,-0.0118656081026945,0.0254942171532566,0,0,0,0,0,0,1
"JEC","2017-03-27",53.310001,53.869999,52.389999,53.700001,757100,53.700001,0.390000000000001,0.00731570048179141,0.0275605209020387,1,0,2,-2,0,2,3
"JNJ","2017-03-20",128.039993,128.419998,127.970001,128.070007,5827500,128.070007,0.0300139999999942,0.000234411134339832,0.00351367982669038,1,57,121,10,59,49,167
"JNJ","2017-03-21",128.380005,128.449997,127.139999,127.25,7578600,127.25,-1.13000500000001,-0.00880203268413965,0.0102946797642436,0,62,98,17,54,37,145
"JNJ","2017-03-22",127.050003,127.650002,126.209999,126.260002,10272700,126.260002,-0.790001000000004,-0.00621803212393473,0.0114050608046086,0,37,30,33,44,11,105
"JNJ","2017-03-23",126.099998,127,125.660004,125.900002,8508100,125.900002,-0.199995999999999,-0.00158601112745457,0.0106433358118612,0,102,71,-39,37,76,164
"JNJ","2017-03-24",125.860001,126.360001,125.129997,125.480003,6490300,125.480003,-0.379998000000001,-0.00301921179867145,0.00980239058489657,0,51,72,-29,30,59,181
"JNJ","2017-03-27",125.160004,126.139999,125.150002,125.800003,4989900,125.800003,0.639999000000003,0.00511344662469013,0.00786961030517624,1,18,39,14,31,17,101
"JNPR","2017-03-20",28.280001,28.4,28.07,28.18,4328600,28.18,-0.100000999999999,-0.00353610312814341,0.0117104329311568,0,12,6,-1,0,1,7
"JNPR","2017-03-21",28.01,28.190001,27.73,27.809999,7340000,27.809999,-0.200001,-0.00714034273473761,0.0165408492103865,0,1,0,0,2,2,11
"JNPR","2017-03-22",27.809999,28.15,27.700001,28.01,2776800,28.01,0.200001,0.00719169389398397,0.0160656551231702,1,1,10,-1,3,4,20
"JNPR","2017-03-23",28,28.18,27.77,27.84,2706200,27.84,-0.16,-0.00571428571428572,0.0147270114942529,0,9,6,2,3,1,9
"JNPR","2017-03-24",27.93,28.1,27.719999,27.82,2645000,27.82,-0.109999999999999,-0.00393841747225204,0.0136592739036664,0,1,3,2,3,1,7
"JNPR","2017-03-27",27.639999,27.82,27.52,27.75,2724000,27.75,0.110001,0.00397977583139567,0.0108108108108108,1,0,2,0,1,1,14
"JPM","2017-03-20",90.269997,91.169998,89.790001,90.029999,14246000,90.029999,-0.239998,-0.00265866852748427,0.0153281907733888,0,97,96,31,60,29,157
"JPM","2017-03-21",90.360001,90.639999,87.059998,87.389999,32445300,87.389999,-2.97000199999999,-0.0328685476663507,0.0409657974707153,0,127,179,-35,79,114,347
"JPM","2017-03-22",86.889999,88.07,86.010002,87.529999,21588200,87.529999,0.640000000000001,0.00736563479532323,0.0235347654922285,1,159,252,5,74,69,334
"JPM","2017-03-23",87.209999,88.5,87.089996,87.389999,15820800,87.389999,0.180000000000007,0.00206398351179899,0.0161346151291294,1,54,153,-6,32,38,149
"JPM","2017-03-24",87.790001,88.089996,86.769997,87.290001,15973700,87.290001,-0.5,-0.00569540943506767,0.0151219954734563,0,82,165,-26,22,48,213
"JPM","2017-03-27",85.529999,87.400002,85.230003,87.239998,16673100,87.239998,1.709999,0.0199929734595226,0.024873900157586,1,111,171,4,59,55,210
"JWN","2017-03-20",43.98,44.080002,42.450001,42.580002,2651200,42.580002,-1.399998,-0.0318326057298771,0.0382809047308171,0,2,9,-4,6,10,20
"JWN","2017-03-21",42.59,42.75,40.860001,41.810001,3212600,41.810001,-0.779999000000004,-0.0183141347734211,0.0452044715330192,0,6,4,-9,6,15,30
"JWN","2017-03-22",41.869999,42.049999,40.700001,41.959999,2650300,41.959999,0.0900000000000034,0.00214951044063802,0.0321734516723892,1,4,5,-6,2,8,17
"JWN","2017-03-23",42.389999,42.77,41.509998,41.610001,2713900,41.610001,-0.779998000000006,-0.0184005194244049,0.0302812297457046,0,7,11,-4,2,6,16
"JWN","2017-03-24",41.549999,42.130001,41.18,41.950001,2107900,41.950001,0.400002000000001,0.00962700384180516,0.0226460304494391,1,2,71,0,4,4,20
"JWN","2017-03-27",41.52,42.66,41.389999,42.459999,2643600,42.459999,0.939999,0.0226396676300578,0.0299105282597862,1,0,1,-1,1,2,10
"K","2017-03-20",75.010002,75.190002,74.660004,74.980003,2602900,74.980003,-0.0299990000000037,-0.000399933331557619,0.00706852465716767,0,19,9,-14,3,17,26
"K","2017-03-21",74.059998,74.290001,73.459999,73.599998,4247700,73.599998,-0.459999999999994,-0.00621118029195726,0.0112772013934023,0,79,95,-4,13,17,81
"K","2017-03-22",73.610001,73.629997,72.279999,72.709999,4529800,72.709999,-0.900002000000001,-0.0122266266509085,0.0185668823898622,0,10,17,3,12,9,41
"K","2017-03-23",72.720001,73.550003,72.379997,73.110001,3006300,73.110001,0.390000000000001,0.00536303622988125,0.0160033645738837,1,6,4,1,1,0,12
"K","2017-03-24",73.290001,73.459999,72.75,73,2920500,73,-0.290001000000004,-0.00395689720348078,0.00972601369863009,0,7,7,1,4,3,13
"K","2017-03-27",72.839996,73,72.400002,72.559998,2523300,72.559998,-0.279998000000006,-0.00384401448896299,0.00826899140763482,0,2,20,-4,6,10,21
"KEY","2017-03-20",18.280001,18.389999,18.08,18.08,11822200,18.08,-0.200001,-0.0109409731432728,0.0171459623893806,0,0,0,-1,0,1,8
"KEY","2017-03-21",18.190001,18.200001,16.85,16.9,25638500,16.9,-1.290001,-0.0709181379374306,0.0798817159763313,0,3,2,8,14,6,32
"KEY","2017-03-22",16.809999,17.27,16.549999,17.15,19029900,17.15,0.340000999999997,0.0202261166107147,0.0419825655976676,1,6,10,-17,8,25,34
"KEY","2017-03-23",17.08,17.5,17,17.25,10048200,17.25,0.170000000000002,0.00995316159250596,0.0289855072463768,1,3,0,0,3,3,17
"KEY","2017-03-24",17.309999,17.4,17.07,17.24,9164500,17.24,-0.0699990000000028,-0.00404384772061528,0.0191415313225057,0,14,16,3,8,5,36
"KEY","2017-03-27",16.66,17.200001,16.540001,17.18,10809500,17.18,0.52,0.0312124849939976,0.0384167636786962,1,8,4,-1,10,11,24
"KHC","2017-03-20",92.029999,92.949997,91.889999,92.360001,1968400,92.360001,0.330001999999993,0.00358580901429754,0.0114768080177911,1,14,13,1,7,6,39
"KHC","2017-03-21",92.309998,92.779999,91.589996,91.900002,2322600,91.900002,-0.409995999999992,-0.00444151239175623,0.0129488898161287,0,7,7,17,19,2,28
"KHC","2017-03-22",92.25,92.75,92.040001,92.290001,1517000,92.290001,0.0400010000000037,0.000433615176151802,0.00769313026662548,1,4,5,4,4,0,12
"KHC","2017-03-23",92.050003,92.779999,91.900002,92.010002,1669300,92.010002,-0.0400010000000037,-0.00043455729164945,0.00956414499371496,0,4,2,6,6,0,10
"KHC","2017-03-24",92.239998,92.400002,91.32,91.68,1682000,91.68,-0.559997999999993,-0.00607109726953803,0.0117801265270507,0,0,3,0,3,3,20
"KHC","2017-03-27",91.5,91.589996,91.091003,91.25,1699000,91.25,-0.25,-0.00273224043715847,0.00546841643835615,0,0,6,3,7,4,17
"KIM","2017-03-20",22.790001,22.82,22.51,22.559999,3922600,22.559999,-0.230001999999999,-0.0100922329928813,0.0137411353608659,0,0,2,-2,0,2,5
"KIM","2017-03-21",22.549999,22.709999,22.48,22.58,3074000,22.58,0.0300009999999986,0.00133042134502971,0.0101859610274579,1,0,0,0,0,0,1
"KIM","2017-03-22",22.57,22.57,21.860001,22.129999,3730000,22.129999,-0.440000999999999,-0.019494949047408,0.0320831013141935,0,1,0,2,3,1,14
"KIM","2017-03-23",22.120001,22.75,22.09,22.49,2770300,22.49,0.369999,0.0167268979779883,0.0293463761671854,1,6,2,-7,3,10,20
"KIM","2017-03-24",22.49,22.75,22.49,22.58,3133700,22.58,0.0899999999999999,0.00400177856825255,0.0115146147032773,1,0,0,-1,0,1,2
"KIM","2017-03-27",22.5,22.690001,21.93,22,3316900,22,-0.5,-0.0222222222222222,0.0345455,0,1,1,1,1,0,5
"KLAC","2017-03-20",95.019997,96.339996,94.610001,95.120003,994200,95.120003,0.100005999999993,0.00105247319677345,0.0181874994263825,1,7,1,-6,2,8,21
"KLAC","2017-03-21",95.339996,95.739998,93.239998,94.190002,1102700,94.190002,-1.14999399999999,-0.0120620311332926,0.0265420952002952,0,1,1,-1,0,1,5
"KLAC","2017-03-22",94.529999,95.639999,93.989998,95.57,1076500,95.57,1.04000099999999,0.011001809065924,0.0172648425238046,1,1,0,0,0,0,3
"KLAC","2017-03-23",95.580002,96,94.849998,95.230003,617900,95.230003,-0.349998999999997,-0.00366184340527631,0.0120760470836066,0,2,0,1,1,0,4
"KLAC","2017-03-24",96.050003,96.910004,95.300003,95.720001,510100,95.720001,-0.330002000000007,-0.00343573128259046,0.0168199016211878,0,1,0,4,4,0,5
"KLAC","2017-03-27",95.330002,96.110001,94.610001,95.800003,572000,95.800003,0.470001000000011,0.00493025270260679,0.0156576195514315,1,0,1,2,4,2,7
"KMB","2017-03-20",133.460007,134.160004,133.330002,133.740005,2062000,133.740005,0.279998000000006,0.00209799179764771,0.00620608620434835,1,1,0,-1,0,1,9
"KMB","2017-03-21",134.100006,134.160004,133.360001,133.679993,1996400,133.679993,-0.420013000000012,-0.00313208785389623,0.00598446320983855,0,2,2,1,2,1,18
"KMB","2017-03-22",134.160004,134.339996,132.399994,132.839996,1966900,132.839996,-1.32000799999997,-0.00983905754803028,0.014604050424693,0,3,2,3,4,1,15
"KMB","2017-03-23",132.800003,133.759995,132.559998,133.029999,1575800,133.029999,0.229996,0.00173189755123725,0.00902049920334132,1,1,4,1,3,2,19
"KMB","2017-03-24",133.199997,133.25,132.149994,132.449997,1547000,132.449997,-0.75,-0.00563063075744664,0.00830506625077543,0,0,0,-1,0,1,20
"KMB","2017-03-27",132.089996,132.850006,131.479996,132.360001,1951000,132.360001,0.270004999999998,0.00204409878246947,0.010350634554619,1,1,0,3,4,1,14
"KMI","2017-03-20",21.1,21.23,20.99,21.190001,9846000,21.190001,0.0900009999999973,0.0042654502369667,0.0113260966811659,1,2,0,7,8,1,28
"KMI","2017-03-21",21.25,21.42,20.74,20.940001,16244500,20.940001,-0.309999000000001,-0.0145881882352942,0.0324737329286662,0,0,3,-1,4,5,25
"KMI","2017-03-22",20.92,21.16,20.709999,20.98,12275100,20.98,0.0599999999999987,0.00286806883365195,0.0214490467111535,1,10,18,4,6,2,54
"KMI","2017-03-23",21.02,21.26,20.98,21.15,10770800,21.15,0.129999999999999,0.00618458610846808,0.0132387706855793,1,5,10,-1,1,2,28
"KMI","2017-03-24",21.15,21.440001,21.09,21.15,10142700,21.15,0,0,0.0165485106382978,0,4,8,-1,7,8,31
"KMI","2017-03-27",20.969999,21.139999,20.860001,21.030001,8336900,21.030001,0.0600019999999972,0.00286132583983419,0.013314217151012,1,0,2,1,8,7,21
"KMX","2017-03-20",61.59,62.009998,60.93,61.169998,2515400,61.169998,-0.420002000000004,-0.0068193213183959,0.0176556814665909,0,5,0,-2,1,3,8
"KMX","2017-03-21",61.34,61.5,58.810001,59.470001,3505800,59.470001,-1.869999,-0.0304858004564721,0.0452328729572411,0,4,4,-5,1,6,9
"KMX","2017-03-22",59.43,61.009998,58.919998,60.07,2666900,60.07,0.640000000000001,0.010768971899714,0.034792741801232,1,6,10,-11,1,12,18
"KMX","2017-03-23",59.939999,60.59,58.990002,60.040001,1728200,60.040001,0.100001999999996,0.00166836839620228,0.0266488669778671,1,9,3,-2,1,3,15
"KMX","2017-03-24",60.209999,60.66,59.18,59.599998,1404900,59.599998,-0.610001000000004,-0.0101312242174261,0.0248322155983964,0,2,2,1,3,2,11
"KMX","2017-03-27",58.91,59.18,57.830002,58.869999,2728300,58.869999,-0.0400009999999966,-0.000679018842301759,0.0229318502281612,0,1,0,0,0,0,5
"KO","2017-03-20",42.099998,42.34,42.07,42.18,11484200,42.18,0.0800020000000004,0.00190028512590429,0.00640113798008542,1,10,30,31,35,4,73
"KO","2017-03-21",42.310001,42.630001,42.209999,42.5,17187300,42.5,0.189999,0.00449064040438099,0.00988239999999992,1,67,51,56,72,16,112
"KO","2017-03-22",42.560001,42.700001,42.25,42.380001,11605500,42.380001,-0.18,-0.00422932320889747,0.010618239485176,0,42,19,31,38,7,58
"KO","2017-03-23",42.209999,42.389999,42.060001,42.169998,11503300,42.169998,-0.0400010000000037,-0.000947666452207301,0.00782542128647963,0,37,56,31,41,10,88
"KO","2017-03-24",42.23,42.25,41.91,42.119999,13804400,42.119999,-0.110000999999997,-0.00260480700923507,0.00807217493048856,0,9,31,13,30,17,52
"KO","2017-03-27",42.110001,42.34,42.049999,42.32,12387400,42.32,0.209999000000003,0.00498691510361169,0.00685257561436682,1,8,46,14,35,21,85
"KORS","2017-03-20",37.82,37.939999,37.130001,37.389999,1596100,37.389999,-0.430000999999997,-0.0113696721311475,0.0216634934919362,0,1,3,0,1,1,8
"KORS","2017-03-21",37.400002,37.549999,36.360001,36.740002,2449600,36.740002,-0.660000000000004,-0.0176470578798366,0.0323897097229337,0,23,16,-13,3,16,40
"KORS","2017-03-22",36.540001,36.630001,36.099998,36.580002,1482200,36.580002,0.0400010000000037,0.00109471808717257,0.0144888729093017,1,4,0,0,0,0,14
"KORS","2017-03-23",36.970001,37.610001,36.939999,37.23,1752500,37.23,0.259998999999993,0.0070327020007382,0.0179962933118452,1,2,7,0,2,2,14
"KORS","2017-03-24",37.23,37.669998,37.02,37.560001,1163300,37.560001,0.330001000000003,0.00886384636046207,0.0173055905935678,1,1,5,-2,2,4,22
"KORS","2017-03-27",37.299999,38.169998,37.27,37.799999,1756900,37.799999,0.5,0.0134048260966441,0.023809471529351,1,3,5,-1,1,2,10
"KR","2017-03-20",29.6,29.879999,29.120001,29.190001,8520600,29.190001,-0.409999000000003,-0.0138513175675677,0.0260362443975251,0,29,33,5,11,6,50
"KR","2017-03-21",29.219999,29.440001,28.889999,28.93,7695000,28.93,-0.289999000000002,-0.00992467521987258,0.019011475976495,0,10,8,3,9,6,38
"KR","2017-03-22",29,29.200001,28.780001,28.959999,6692200,28.959999,-0.0400010000000002,-0.00137934482758621,0.0145027629317253,0,3,2,3,6,3,17
"KR","2017-03-23",29.34,29.639999,29.08,29.26,10626900,29.26,-0.0799999999999983,-0.00272665303340144,0.0191387218045113,0,30,21,28,42,14,93
"KR","2017-03-24",29.25,29.26,28.940001,29.1,8133100,29.1,-0.149999999999999,-0.00512820512820508,0.0109965292096221,0,1,2,8,9,1,22
"KR","2017-03-27",29,29.23,28.809999,28.93,6635500,28.93,-0.0700000000000003,-0.00241379310344829,0.0145178361562392,0,6,14,-9,10,19,27
"KSS","2017-03-20",40.549999,40.799999,38.220001,38.560001,5530600,38.560001,-1.989998,-0.0490751676713975,0.066908660090543,0,8,17,6,14,8,20
"KSS","2017-03-21",38.619999,38.689999,36.66,37.639999,5625400,37.639999,-0.979999999999997,-0.0253754537901463,0.053931962112964,0,138,161,-1,34,35,142
"KSS","2017-03-22",37.619999,37.77,37.040001,37.73,3089300,37.73,0.110000999999997,0.00292400326751728,0.0193479724357277,1,303,589,5,13,8,204
"KSS","2017-03-23",37.860001,38.400002,37.439999,37.509998,2924900,37.509998,-0.350002999999994,-0.00924466430943818,0.0255932564965746,0,6,300,7,10,3,104
"KSS","2017-03-24",37.41,37.580002,37,37.41,3432300,37.41,0,0,0.0155039294306335,0,6,304,-3,5,8,26
"KSS","2017-03-27",37.16,37.990002,37.099998,37.560001,2650700,37.560001,0.400001000000003,0.0107642895586653,0.0236955265256781,1,4,13,0,1,1,4
"KSU","2017-03-20",84.169998,84.449997,83.349998,83.410004,1663800,83.410004,-0.759994000000006,-0.00902927430270351,0.0131878545408054,0,3,2,0,4,4,11
"KSU","2017-03-21",83.550003,83.720001,81.540001,82.120003,1648900,82.120003,-1.43000000000001,-0.0171154990862179,0.0265465163219733,0,0,0,0,0,0,4
"KSU","2017-03-22",82.18,82.550003,81.669998,82.309998,1543800,82.309998,0.129997999999986,0.00158186906789957,0.0106913500350224,1,0,0,0,0,0,1
"KSU","2017-03-23",82.139999,83.260002,81.870003,82.330002,1057800,82.330002,0.19000299999999,0.00231316048591613,0.0168832620701261,1,6,0,1,1,0,6
"KSU","2017-03-24",82.529999,82.779999,82.129997,82.639999,765100,82.639999,0.109999999999999,0.0013328486772428,0.00786546476119876,1,4,2,-2,0,2,10
"L","2017-03-20",47.119999,47.209999,46.75,46.880001,480200,46.880001,-0.239998,-0.00509333627108099,0.00981226514905585,0,1,2,5,5,0,9
"L","2017-03-21",47.110001,47.119999,46.32,46.470001,993700,46.470001,-0.639999999999993,-0.0135852257782799,0.0172153859002499,0,4,6,2,6,4,13
"L","2017-03-22",46.279999,46.41,46.009998,46.23,954600,46.23,-0.0499989999999997,-0.00108035870960152,0.00865243348475002,0,4,0,0,0,0,3
"L","2017-03-23",46.200001,46.759998,46.09,46.34,483200,46.34,0.139999000000003,0.00303028131969095,0.0144583081570997,1,6,4,2,6,4,10
"L","2017-03-24",46.32,46.48,45.790001,46.040001,773400,46.040001,-0.279999000000004,-0.0060448834196892,0.0149869458082766,0,1,0,0,0,0,6
"L","2017-03-27",45.450001,45.98,45.25,45.919998,515900,45.919998,0.469996999999999,0.0103409678692856,0.0158972132359413,1,4,4,13,15,2,20
"LB","2017-03-20",51.25,51.290001,50.060001,50.459999,3511500,50.459999,-0.790000999999997,-0.0154146536585365,0.0243757436459719,0,4,8,0,5,5,16
"LB","2017-03-21",50.669998,50.689999,48.509998,49.18,4236500,49.18,-1.489998,-0.029405921823798,0.0443269825132167,0,9,5,-9,5,14,41
"LB","2017-03-22",48.540001,48.689999,47.34,47.860001,4993700,47.860001,-0.68,-0.0140090644003077,0.028207249724044,0,26,7,-3,15,18,63
"LB","2017-03-23",47.93,48.25,47.720001,48.07,2914600,48.07,0.140000000000001,0.00292092635092845,0.0110255668816309,1,11,2,7,15,8,27
"LB","2017-03-24",48.16,48.200001,47.240002,47.470001,2466400,47.470001,-0.689998999999993,-0.0143272217607972,0.0202232774336787,0,0,0,3,3,0,8
"LB","2017-03-27",47.18,48.09,46.93,47.689999,3873400,47.689999,0.509999000000001,0.010809643916914,0.0243237581112133,1,6,0,2,3,1,12
"LEG","2017-03-20",50.700001,50.889999,50.240002,50.470001,745600,50.470001,-0.229999999999997,-0.0045364890623966,0.0128788782865292,0,0,2,1,3,2,3
"LEG","2017-03-21",50.549999,50.630001,49.799999,50,1099900,50,-0.549999,-0.0108802969511434,0.01660004,0,1,0,-1,0,1,5
"LEG","2017-03-22",49.900002,49.950001,49.439999,49.869999,1522300,49.869999,-0.0300030000000007,-0.000601262500951416,0.0102266294410794,0,3,2,3,3,0,3
"LEG","2017-03-23",50,50.75,49.959999,50.360001,902200,50.360001,0.360000999999997,0.00720001999999994,0.0156870727623694,1,1,2,4,5,1,11
"LEG","2017-03-24",50.400002,50.540001,49.919998,50.09,647300,50.09,-0.310001999999997,-0.0061508330892526,0.0123777799960071,0,0,0,2,2,0,2
"LEG","2017-03-27",49.580002,49.91,49.419998,49.82,686400,49.82,0.239998,0.00484062102296809,0.00983544761140098,1,0,0,0,0,0,5
"LEN","2017-03-20",52.799999,52.82,52.150002,52.68,3425300,52.68,-0.119999,-0.00227270837637705,0.0127182611996963,0,18,87,9,16,7,79
"LEN","2017-03-21",52.16,52.400002,50.82,51.27,4569600,51.27,-0.889999999999993,-0.0170628834355827,0.0308172810610494,0,56,146,20,46,26,160
"LEN","2017-03-22",51.380001,51.389999,50.240002,50.709999,3103900,50.709999,-0.670001999999997,-0.0130401320934189,0.0226779140737117,0,7,12,-7,9,16,40
"LEN","2017-03-23",50.77,51.34,50.639999,50.860001,1662900,50.860001,0.0900009999999938,0.00177272011030124,0.013763291117513,1,21,79,12,16,4,54
"LEN","2017-03-24",51.049999,51.330002,50.700001,51.040001,1858300,51.040001,-0.00999800000000306,-0.000195847212455441,0.0123432795387289,0,2,58,-1,3,4,25
"LEN","2017-03-27",50.369999,51.099998,50.220001,50.98,1786100,50.98,0.610000999999997,0.0121104032580981,0.0172616123970184,1,1,2,8,8,0,12
"LH","2017-03-20",143.990005,144.410004,143.070007,143.639999,768000,143.639999,-0.350006000000008,-0.00243076594101103,0.00932885692932915,0,0,0,0,0,0,1
"LH","2017-03-21",143.910004,144.389999,141.929993,142.470001,659500,142.470001,-1.44000299999999,-0.0100062744769293,0.0172668350019875,0,0,0,0,0,0,1
"LH","2017-03-22",142.820007,143.320007,141.649994,142.300003,896000,142.300003,-0.520004,-0.00364097447495574,0.0117358606099257,0,0,0,1,1,0,1
"LH","2017-03-23",142.380005,143.139999,141.059998,141.5,798400,141.5,-0.880005000000011,-0.00618067824902809,0.0146996537102472,0,1,0,3,3,0,6
"LH","2017-03-24",141.740005,142.600006,141.479996,142,872400,142,0.259995000000004,0.00183430923400915,0.00788739436619724,1,0,0,1,1,0,1
"LH","2017-03-27",141.350006,142.570007,141.070007,142.529999,835200,142.529999,1.179993,0.00834802228448435,0.0105241002632716,1,0,0,0,0,0,3
"LKQ","2017-03-21",30.129999,30.280001,29.639999,29.65,2299600,29.65,-0.479999000000003,-0.0159309331540304,0.0215852276559865,0,2,4,0,0,0,6
"LKQ","2017-03-22",29.719999,29.82,29.459999,29.67,1926400,29.67,-0.0499989999999997,-0.00168233518446618,0.0121335018537243,0,0,0,-1,0,1,2
"LKQ","2017-03-23",29.700001,29.809999,29.5,29.540001,2154900,29.540001,-0.16,-0.00538720520581801,0.0104942108837437,0,1,0,1,1,0,2
"LLL","2017-03-20",169.580002,170.039993,167.669998,168,765000,168,-1.58000200000001,-0.00931714813872928,0.0141071130952382,0,0,0,-3,1,4,8
"LLL","2017-03-21",168.339996,168.339996,166.929993,167.25,773900,167.25,-1.08999600000001,-0.00647496748188121,0.00843051121076244,0,0,0,1,1,0,5
"LLL","2017-03-23",168.850006,169.839996,167.929993,168.259995,427000,168.259995,-0.590011000000004,-0.00349429066647474,0.0113514980194788,0,2,0,0,2,2,2
"LLL","2017-03-24",168.089996,169.559998,166.380005,166.919998,496100,166.919998,-1.16999800000002,-0.00696054511179845,0.0190510007075365,0,3,4,1,1,0,12
"LLL","2017-03-27",164.970001,165.610001,163.199997,165.270004,414600,165.270004,0.300003000000004,0.00181853063091152,0.0145822226760521,1,0,0,0,0,0,5
"LLY","2017-03-20",84.599998,84.860001,83.970001,84.059998,3032700,84.059998,-0.540000000000006,-0.00638297887430218,0.01058767572181,0,64,129,-12,67,79,167
"LLY","2017-03-21",84.339996,84.949997,83.629997,83.730003,4045500,83.730003,-0.609993000000003,-0.00723254717726099,0.0157649582312805,0,33,105,-12,23,35,90
"LLY","2017-03-22",84.089996,84.550003,83.470001,84.360001,2845100,84.360001,0.270004999999998,0.00321090513549314,0.0128022995163313,1,6,13,2,8,6,33
"LLY","2017-03-23",83.919998,85.050003,83.919998,84.419998,2597200,84.419998,0.5,0.00595805543274679,0.0133855132287494,1,36,49,1,15,14,60
"LLY","2017-03-24",84.300003,84.980003,83.860001,84.18,2445700,84.18,-0.120002999999997,-0.00142352308101338,0.0133048467569494,0,105,193,8,31,23,170
"LLY","2017-03-27",83.900002,84.440002,83.739998,84.239998,2340300,84.239998,0.339995999999999,0.00405239561257697,0.00830963932359076,1,21,24,11,17,6,34
"LMT","2017-03-20",272.160004,274.570007,271.630005,272.029999,1302700,272.029999,-0.13000500000004,-0.000477678564408162,0.0108076389030902,0,36,44,5,19,14,61
"LMT","2017-03-21",272.350006,273.019989,268.359985,269,1355500,269,-3.35000600000001,-0.0123003705753544,0.017323434944238,0,15,49,24,39,15,59
"LMT","2017-03-22",268.829987,270.279999,267.910004,269.420013,1019800,269.420013,0.590025999999966,0.00219479235402398,0.00879665535462639,1,17,29,12,22,10,43
"LMT","2017-03-23",269.420013,271.470001,268.980011,269.5,803800,269.5,0.0799870000000169,0.000296885888725783,0.00923929499072369,1,17,8,7,16,9,34
"LMT","2017-03-24",269.829987,269.980011,266.730011,267.420013,863200,267.420013,-2.40997400000003,-0.00893145356746444,0.0121531667115729,0,10,37,9,13,4,20
"LMT","2017-03-27",265.649994,267.880005,264.040009,267.160004,994300,267.160004,1.51001000000002,0.00568420867346235,0.0143733940054889,1,3,5,26,33,7,27
"LNC","2017-03-20",67.709999,67.919998,66.980003,67.040001,1559400,67.040001,-0.669997999999993,-0.00989511165108705,0.0140214049221152,0,1,0,2,2,0,3
"LNC","2017-03-21",67.589996,67.730003,63.27,63.5,3506400,63.5,-4.089996,-0.0605118544466255,0.0702362677165353,0,23,30,1,6,5,31
"LNC","2017-03-22",62.91,64.169998,61.799999,63.34,2915000,63.34,0.430000000000007,0.00683516134159922,0.0374170982001896,1,0,0,0,2,2,6
"LNC","2017-03-23",62.98,64.650002,62.849998,63.82,2370700,63.82,0.840000000000003,0.0133375674817403,0.0282043873393921,1,1,0,2,2,0,6
"LNC","2017-03-24",64.209999,64.730003,63.279999,63.810001,2125300,63.810001,-0.399997999999997,-0.00622952820790414,0.0227237733470651,0,0,0,0,0,0,2
"LNC","2017-03-27",62.02,63.669998,61.450001,63.470001,2450900,63.470001,1.450001,0.0233795711060948,0.034977106743704,1,8,2,1,1,0,9
"LNT","2017-03-20",39.619999,39.68,39.080002,39.099998,896100,39.099998,-0.520001000000001,-0.013124710073819,0.015345218176226,0,0,0,0,0,0,1
"LNT","2017-03-21",39.029999,39.77,39.029999,39.700001,1247100,39.700001,0.670002000000004,0.0171663340293707,0.0186398232080651,1,0,0,0,0,0,1
"LNT","2017-03-22",39.939999,40.200001,39.720001,39.779999,1149900,39.779999,-0.160000000000004,-0.00400600911382105,0.0120663653108688,0,0,0,1,1,0,1
"LNT","2017-03-23",39.709999,40.25,39.700001,39.84,877200,39.84,0.130001,0.00327375984068899,0.0138051957831325,1,0,0,0,0,0,1
"LNT","2017-03-27",40.240002,40.32,39.82,40.060001,1156600,40.060001,-0.180000999999997,-0.00447318566236645,0.0124812777713111,0,0,0,0,0,0,3
"LOW","2017-03-20",83.529999,83.529999,82.139999,82.349998,6068300,82.349998,-1.180001,-0.0141266732207192,0.0168791746661609,0,27,47,-3,20,23,62
"LOW","2017-03-21",82.82,83.300003,81.709999,81.919998,5110800,81.919998,-0.900001999999986,-0.010866964501328,0.0194092289894832,0,11,20,4,9,5,37
"LOW","2017-03-22",82.25,82.93,81.790001,82.349998,4569100,82.349998,0.0999979999999994,0.00121578115501519,0.0138433397411862,1,4,8,0,14,14,46
"LOW","2017-03-23",82.349998,83.050003,82.120003,82.449997,3407200,82.449997,0.0999989999999968,0.00121431696938228,0.0112795637821552,1,806,1368,0,27,27,132
"LOW","2017-03-24",82.519997,82.889999,81.889999,82.209999,3456900,82.209999,-0.309998000000007,-0.00375664095092014,0.0121639704678746,0,0,680,-3,10,13,72
"LOW","2017-03-27",81.269997,82.059998,81.040001,81.559998,4496800,81.559998,0.29000099999999,0.00356836484194763,0.0125060939800414,1,2,1145,4,12,8,462
"LRCX","2017-03-20",126.639999,127.660004,126.330002,126.860001,1393200,126.860001,0.220001999999994,0.00173722363974429,0.0104840137909191,1,1,6,8,9,1,13
"LRCX","2017-03-21",127.260002,127.639999,124,124.269997,1845700,124.269997,-2.990005,-0.0234952455839188,0.0292910524492891,0,1,3,1,2,1,14
"LRCX","2017-03-22",124.080002,125.43,123.959999,125.400002,1222900,125.400002,1.32000000000001,0.0106382977008657,0.0117224958257976,1,0,0,4,4,0,13
"LRCX","2017-03-23",125.25,126.279999,124.82,125.349998,1161400,125.349998,0.0999979999999994,0.000798387225548897,0.0116473795236918,1,2,2,3,3,0,10
